Attrition,BusinessTravel,Department,Education,EducationField,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,work_duration_mean,arrival_hour_mean,depart_hour_mean,overtime_rate,n_work_days,attendance_rate
0,Travel_Rarely,Sales,2,Life Sciences,1,Sales Executive,96790,4.0,12,0,6.0,1,2,2,2,4.0,3.0,3.0,3,3,6.002463200379866,9.508547008547009,15.525641025641026,0.0,234,0.896551724137931
1,Non-Travel,Research & Development,3,Life Sciences,1,Sales Representative,56170,8.0,25,1,9.0,3,5,0,4,1.0,4.0,2.0,3,4,9.11312647754137,9.476595744680852,18.608510638297872,0.9003831417624522,235,0.9003831417624522
0,Travel_Rarely,Sales,3,Marketing,1,Laboratory Technician,104480,2.0,13,0,30.0,3,5,1,2,3.0,4.0,3.0,3,3,8.684139595103577,9.48728813559322,18.14406779661017,0.8850574712643678,236,0.9042145593869731
0,Travel_Rarely,Research & Development,3,Life Sciences,5,Manager,28970,1.0,18,3,5.0,4,5,0,3,4.0,3.0,4.0,3,3,9.993131642512076,9.508695652173913,19.543478260869566,0.8812260536398467,230,0.8812260536398467
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Manager,59680,1.0,13,0,1.0,3,1,0,0,3.0,2.0,3.0,3,3,6.900539923039923,9.497835497835498,16.424242424242426,0.0,231,0.8850574712643678
1,Travel_Frequently,Sales,3,Life Sciences,2,Manager,75100,0.0,18,3,7.0,3,6,0,4,3.0,,3.0,3,3,6.99935763888889,9.466666666666669,16.45,0.0,240,0.9195402298850576
0,Travel_Rarely,Research & Development,5,Other,1,Research Scientist,29910,1.0,19,2,2.0,3,2,1,2,1.0,2.0,3.0,2,3,6.28623015873016,9.497835497835498,15.796536796536795,0.0,231,0.8850574712643678
0,Travel_Rarely,Research & Development,3,Medical,5,Healthcare Representative,196360,1.0,12,1,10.0,3,10,9,0,2.0,3.0,3.0,3,3,6.366151129943503,9.440677966101696,15.826271186440678,0.0,236,0.9042145593869731
1,Travel_Frequently,Sales,2,Marketing,3,Research Scientist,11290,9.0,19,0,3.0,2,1,0,0,3.0,4.0,3.0,2,3,8.19166087962963,9.458333333333334,17.7,0.6704980842911877,240,0.9195402298850576
0,Travel_Rarely,Research & Development,1,Technical Degree,1,Sales Executive,133410,1.0,14,1,18.0,3,18,12,17,4.0,1.0,2.0,3,3,6.4520891203703705,9.4625,15.95,0.0,240,0.9195402298850576
0,Travel_Rarely,Research & Development,2,Medical,3,Research Scientist,43320,7.0,14,2,8.0,3,5,1,3,4.0,2.0,3.0,2,3,6.682986714975844,9.517391304347829,16.16521739130435,0.0,230,0.8812260536398467
0,Travel_Rarely,Research & Development,3,Medical,4,Manager,110310,3.0,12,1,8.0,2,5,1,2,2.0,1.0,3.0,2,3,7.4826477541371155,9.476595744680852,16.94468085106383,0.0344827586206896,235,0.9003831417624522
0,Travel_Rarely,Sales,1,Marketing,3,Sales Executive,44400,2.0,11,1,18.0,3,1,0,1,3.0,2.0,2.0,2,3,9.920131519274378,9.50204081632653,19.420408163265307,0.9386973180076628,245,0.9386973180076628
0,Travel_Rarely,Sales,2,Life Sciences,1,Sales Executive,46170,1.0,11,0,25.0,2,25,3,9,1.0,2.0,3.0,3,3,7.415638297872341,9.476595744680852,16.940425531914894,0.0076628352490421,235,0.9003831417624522
0,Travel_Rarely,Sales,2,Life Sciences,1,Laboratory Technician,26470,6.0,13,0,20.0,2,1,0,0,2.0,3.0,3.0,2,3,7.495338468720821,9.466386554621849,16.970588235294116,0.0383141762452107,238,0.9118773946360154
0,Travel_Rarely,Human Resources,3,Life Sciences,2,Manufacturing Director,63230,4.0,23,1,24.0,2,4,1,2,1.0,1.0,2.0,2,4,5.998969652471855,9.555066079295154,15.55066079295154,0.0,227,0.8697318007662835
0,Non-Travel,Research & Development,3,Medical,1,Laboratory Technician,56770,9.0,20,1,6.0,3,3,1,2,3.0,3.0,3.0,3,4,6.85954534662868,9.512820512820513,16.34188034188034,0.0,234,0.896551724137931
0,Travel_Rarely,Research & Development,4,Life Sciences,3,Sales Executive,21870,1.0,15,1,13.0,2,13,3,12,2.0,1.0,1.0,2,3,6.131909722222222,9.5,15.64655172413793,0.0,232,0.8888888888888888
0,Travel_Frequently,Sales,3,Life Sciences,1,Manufacturing Director,37480,7.0,14,2,,3,3,1,2,4.0,4.0,3.0,2,3,7.67480543318649,9.51101321585903,17.140969162995596,0.0842911877394636,227,0.8697318007662835
0,Travel_Rarely,Sales,4,Life Sciences,2,Sales Representative,39770,4.0,18,1,8.0,3,5,0,2,3.0,3.0,3.0,3,3,8.878969421101775,9.495798319327733,18.39495798319328,0.9118773946360154,238,0.9118773946360154
0,Travel_Rarely,Human Resources,2,Human Resources,1,Manufacturing Director,86330,1.0,19,1,5.0,2,5,1,3,2.0,4.0,3.0,4,3,10.895845306513408,9.512931034482758,20.370689655172413,0.8888888888888888,232,0.8888888888888888
0,Non-Travel,Research & Development,3,Medical,3,Laboratory Technician,20080,3.0,22,0,15.0,5,13,10,7,2.0,3.0,3.0,2,4,10.692001669051026,9.493562231759658,20.15450643776824,0.89272030651341,233,0.89272030651341
0,Travel_Rarely,Research & Development,1,Medical,3,Laboratory Technician,44400,1.0,13,1,4.0,2,4,3,2,4.0,1.0,3.0,3,3,7.060316091954023,9.577586206896552,16.59051724137931,0.0,232,0.8888888888888888
0,Travel_Frequently,Research & Development,4,Technical Degree,1,Sales Executive,30670,1.0,20,1,21.0,5,21,1,6,2.0,3.0,3.0,1,4,9.009179138321995,9.485714285714286,18.506122448979596,0.9386973180076628,245,0.9386973180076628
0,Travel_Frequently,Research & Development,4,Life Sciences,3,Sales Executive,53210,9.0,14,0,36.0,1,7,7,7,3.0,1.0,2.0,3,3,7.420447466294746,9.569037656903763,16.92468619246862,0.0306513409961685,239,0.9157088122605364
0,Travel_Rarely,Sales,4,Medical,2,Manufacturing Director,54100,0.0,17,1,6.0,2,5,4,4,2.0,3.0,3.0,3,3,7.585973922902495,9.481632653061224,17.09795918367347,0.0689655172413793,245,0.9386973180076628
0,Travel_Rarely,Research & Development,3,Technical Degree,3,Research Scientist,27820,1.0,14,0,10.0,2,10,0,7,2.0,1.0,3.0,2,3,6.624136698939603,9.518672199170124,16.095435684647303,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,3,Medical,3,Healthcare Representative,119570,1.0,13,0,10.0,2,10,1,8,3.0,1.0,3.0,2,3,6.192764830508475,9.51271186440678,15.728813559322036,0.0,236,0.9042145593869731
1,Travel_Rarely,Research & Development,2,Life Sciences,3,Laboratory Technician,26600,5.0,13,0,6.0,3,2,0,2,1.0,1.0,3.0,3,3,6.472303436911488,9.52542372881356,15.978813559322036,0.0,236,0.9042145593869731
0,Travel_Rarely,Research & Development,2,Life Sciences,2,Sales Representative,33750,2.0,21,0,28.0,2,5,0,4,4.0,3.0,3.0,2,4,8.195051440329218,9.502057613168724,17.724279835390945,0.6360153256704981,243,0.9310344827586208
0,Travel_Rarely,Research & Development,3,Medical,1,Sales Executive,50980,3.0,14,1,8.0,4,2,0,2,1.0,4.0,2.0,3,3,6.787695733708392,9.49789029535865,16.253164556962027,0.0,237,0.9080459770114944
0,Travel_Rarely,Research & Development,3,Medical,2,Research Scientist,48780,2.0,11,1,31.0,3,5,1,4,4.0,4.0,1.0,3,3,7.302139479905438,9.506382978723405,16.863829787234042,0.0153256704980842,235,0.9003831417624522
0,Travel_Frequently,Sales,3,Marketing,2,Healthcare Representative,28370,2.0,13,1,19.0,0,5,0,2,1.0,3.0,3.0,2,3,6.822407010014305,9.45922746781116,16.300429184549355,0.0,233,0.89272030651341
0,Travel_Rarely,Sales,3,Marketing,1,Sales Executive,24060,2.0,20,1,11.0,5,5,0,2,3.0,4.0,3.0,3,4,7.322458937198068,9.517391304347829,16.817391304347826,0.0114942528735632,230,0.8812260536398467
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Manufacturing Director,22690,5.0,18,1,33.0,4,29,11,10,1.0,1.0,1.0,3,3,6.164361829501916,9.491379310344827,15.672413793103448,0.0,232,0.8888888888888888
0,Travel_Rarely,Sales,4,Marketing,1,Sales Executive,41080,2.0,14,0,19.0,5,10,0,8,3.0,3.0,2.0,2,3,7.610284810126583,9.535864978902952,17.10548523206751,0.0842911877394636,237,0.9080459770114944
0,Travel_Frequently,Research & Development,4,Technical Degree,4,Sales Executive,132060,0.0,13,2,7.0,2,6,0,4,4.0,4.0,4.0,3,3,6.5951353874883285,9.457983193277313,16.021008403361346,0.0,238,0.9118773946360154
1,Travel_Rarely,Research & Development,2,Medical,1,Research Scientist,104220,1.0,17,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3,10.648925376647837,9.53813559322034,20.156779661016948,0.9042145593869731,236,0.9042145593869731
1,Travel_Frequently,Research & Development,3,Medical,2,Research Scientist,137440,0.0,20,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4,6.20442731277533,9.51101321585903,15.6784140969163,0.0,227,0.8697318007662835
0,Travel_Frequently,Sales,3,Marketing,2,Sales Executive,49070,1.0,11,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3,8.591902250351618,9.552742616033756,18.11392405063291,0.8735632183908046,237,0.9080459770114944
0,Travel_Rarely,Sales,4,Marketing,1,Sales Executive,34820,0.0,18,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3,6.001353864734299,9.495652173913044,15.5,0.0,230,0.8812260536398467
0,Travel_Rarely,Research & Development,2,Medical,4,Healthcare Representative,24360,1.0,24,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4,6.281751101321586,9.497797356828194,15.797356828193832,0.0,227,0.8697318007662835
0,Non-Travel,Research & Development,3,Medical,2,Sales Executive,23800,4.0,18,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3,7.9055698005698,9.52136752136752,17.38888888888889,0.318007662835249,234,0.896551724137931
0,Travel_Rarely,Research & Development,3,Medical,3,Manufacturing Director,194310,1.0,11,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3,7.175699035812673,9.545454545454543,16.71900826446281,0.0,242,0.9272030651340996
1,Travel_Rarely,Research & Development,4,Life Sciences,3,Research Scientist,17900,5.0,16,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3,6.651255274261604,9.51054852320675,16.139240506329113,0.0,237,0.9080459770114944
1,Travel_Rarely,Research & Development,3,Medical,1,Sales Executive,76440,1.0,15,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3,7.906068376068376,9.585470085470083,17.435897435897434,0.3448275862068966,234,0.896551724137931
0,Non-Travel,Research & Development,4,Life Sciences,3,Research Scientist,51310,0.0,15,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3,6.718815667131567,9.514644351464437,16.242677824267783,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,2,Life Sciences,4,Research Scientist,63060,3.0,12,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3,6.290588023088023,9.476190476190476,15.774891774891774,0.0,231,0.8850574712643678
0,Travel_Rarely,Sales,4,Life Sciences,3,Manager,47870,0.0,12,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3,7.178114997713763,9.432098765432098,16.670781893004115,0.0,243,0.9310344827586208
0,Non-Travel,Sales,2,Life Sciences,3,Laboratory Technician,188800,0.0,22,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4,6.286431712962963,9.483333333333333,15.8,0.0,240,0.9195402298850576
0,Travel_Frequently,Research & Development,3,Life Sciences,4,Laboratory Technician,23390,4.0,20,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4,7.217978595478596,9.467532467532468,16.761904761904763,0.003831417624521,231,0.8850574712643678
0,Travel_Rarely,Research & Development,3,Technical Degree,5,Manufacturing Director,135700,5.0,16,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3,7.809089371980676,9.534782608695652,17.33478260869565,0.2260536398467433,230,0.8812260536398467
0,Travel_Rarely,Sales,1,Technical Degree,1,Laboratory Technician,67120,6.0,21,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4,6.805152662993573,9.446280991735538,16.272727272727273,0.0,242,0.9272030651340996
0,Travel_Rarely,Research & Development,2,Medical,2,Laboratory Technician,54060,0.0,12,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3,6.484045584045584,9.487179487179487,15.957264957264956,0.0,234,0.896551724137931
0,Travel_Rarely,Research & Development,4,Medical,2,Human Resources,89380,7.0,11,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3,7.651214845550945,9.473029045643154,17.16597510373444,0.1187739463601532,241,0.9233716475095786
0,Travel_Rarely,Sales,2,Life Sciences,1,Laboratory Technician,24390,3.0,11,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3,7.585962725546059,9.508547008547009,17.072649572649574,0.0421455938697318,234,0.896551724137931
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Healthcare Representative,88370,2.0,18,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3,9.179540598290597,9.5,18.700854700854705,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Research Director,53430,1.0,14,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3,6.378153248587569,9.457627118644067,15.864406779661016,0.0,236,0.9042145593869731
1,Travel_Rarely,Research & Development,3,Life Sciences,4,Research Director,67280,7.0,22,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4,8.47764719848053,9.517094017094015,18.0,0.8697318007662835,234,0.896551724137931
1,Travel_Rarely,Sales,4,Marketing,2,Research Director,66520,7.0,25,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4,6.9651218123861565,9.487704918032788,16.459016393442624,0.0,244,0.9348659003831418
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Sales Executive,48500,0.0,12,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3,6.474620792992162,9.468879668049793,15.950207468879668,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,2,Medical,2,Sales Representative,28090,4.0,23,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4,8.876004361799817,9.56198347107438,18.425619834710744,0.9272030651340996,242,0.9272030651340996
1,Travel_Frequently,Research & Development,2,Medical,2,Sales Executive,56890,3.0,15,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3,6.58834186159844,9.56140350877193,16.105263157894736,0.0,228,0.8735632183908046
1,Travel_Frequently,Sales,1,Marketing,1,Research Director,20010,9.0,22,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4,10.995573136427566,9.565400843881855,20.48945147679325,0.9080459770114944,237,0.9080459770114944
0,Travel_Frequently,Research & Development,4,Medical,1,Research Scientist,29770,4.0,15,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3,7.810652071563088,9.495762711864408,17.266949152542374,0.2260536398467433,236,0.9042145593869731
0,Non-Travel,Research & Development,4,Medical,1,Research Scientist,40250,1.0,11,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3,7.22925660291439,9.459016393442624,16.733606557377048,0.0,244,0.9348659003831418
1,Travel_Frequently,Research & Development,3,Medical,2,Laboratory Technician,37850,5.0,13,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3,6.419389838556505,9.512820512820513,15.871794871794872,0.0,234,0.896551724137931
0,Travel_Rarely,Research & Development,3,Medical,1,Laboratory Technician,108540,2.0,14,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3,6.779623617123617,9.528138528138529,16.28138528138528,0.0,231,0.8850574712643678
0,Travel_Rarely,Research & Development,3,Medical,1,Sales Executive,120310,3.0,11,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3,7.390809591642925,9.495726495726496,16.88888888888889,0.0229885057471264,234,0.896551724137931
0,Non-Travel,Research & Development,2,Life Sciences,2,Research Scientist,99360,7.0,17,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3,6.192049516908213,9.556521739130435,15.743478260869566,0.0,230,0.8812260536398467
0,Travel_Rarely,Research & Development,3,Medical,1,Sales Representative,29660,9.0,18,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3,6.0146602288984266,9.55793991416309,15.527896995708154,0.0,233,0.89272030651341
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Laboratory Technician,25710,7.0,14,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3,7.3010291438979955,9.487704918032788,16.831967213114755,0.0114942528735632,244,0.9348659003831418
0,Travel_Frequently,Research & Development,1,Medical,1,Research Scientist,99910,1.0,16,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3,7.061997245179064,9.442148760330578,16.56198347107438,0.0,242,0.9272030651340996
0,Travel_Rarely,Research & Development,4,Life Sciences,3,Research Director,61420,4.0,13,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3,8.724735996326904,9.56198347107438,18.260330578512395,0.9195402298850576,242,0.9272030651340996
0,Travel_Rarely,Research & Development,3,Medical,3,Sales Executive,53900,1.0,14,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3,10.807604755178907,9.453389830508474,20.283898305084747,0.9042145593869731,236,0.9042145593869731
0,Travel_Rarely,Research & Development,1,Medical,4,Sales Executive,44040,0.0,23,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4,7.41028883972468,9.513274336283184,16.93362831858407,0.0229885057471264,226,0.8659003831417624
1,Travel_Frequently,Research & Development,1,Life Sciences,2,Laboratory Technician,59930,0.0,12,0,8.0,3,7,1,0,,3.0,2.0,3,3,9.190491803278686,9.520491803278688,18.71311475409836,0.9348659003831418,244,0.9348659003831418
0,Travel_Rarely,Research & Development,3,Medical,1,Research Scientist,51300,4.0,11,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3,7.393010477582846,9.513157894736842,16.88157894736842,0.0076628352490421,228,0.8735632183908046
0,Travel_Rarely,Research & Development,3,Medical,1,Laboratory Technician,20900,4.0,16,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3,7.402587597971415,9.489626556016598,16.900414937759336,0.0114942528735632,241,0.9233716475095786
0,Travel_Rarely,Research & Development,4,Life Sciences,1,Sales Executive,29090,9.0,14,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3,6.711708214624881,9.457264957264956,16.17094017094017,0.0,234,0.896551724137931
1,Travel_Frequently,Research & Development,3,Technical Degree,1,Sales Executive,34680,1.0,18,2,0.0,4,0,0,0,2.0,2.0,3.0,4,3,9.230231673582296,9.510373443983402,18.738589211618255,0.9233716475095786,241,0.9233716475095786
0,Non-Travel,Research & Development,4,Technical Degree,2,Laboratory Technician,30680,3.0,19,0,20.0,3,1,0,1,3.0,1.0,3.0,2,3,6.880860065086006,9.460251046025103,16.355648535564853,0.0,239,0.9157088122605364
0,Non-Travel,Research & Development,3,Life Sciences,2,Manufacturing Director,26700,2.0,15,2,10.0,2,8,0,7,1.0,3.0,3.0,2,3,9.292572463768115,9.55217391304348,18.81304347826087,0.8812260536398467,230,0.8812260536398467
0,Travel_Rarely,Research & Development,4,Medical,3,Healthcare Representative,26930,5.0,17,3,8.0,3,0,0,0,1.0,3.0,3.0,2,3,6.0161487142164,9.497816593886462,15.528384279475985,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,4,Medical,2,Human Resources,95260,1.0,15,0,5.0,2,5,0,3,1.0,3.0,3.0,2,3,6.326000243664718,9.56578947368421,15.842105263157896,0.0,228,0.8735632183908046
0,Travel_Rarely,Research & Development,3,Medical,1,Laboratory Technician,52370,1.0,19,1,10.0,3,10,5,7,4.0,4.0,3.0,2,3,6.406121659634318,9.540084388185656,15.91139240506329,0.0,237,0.9080459770114944
1,Travel_Rarely,Sales,3,Marketing,2,Manufacturing Director,24260,1.0,22,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4,8.751425846447306,9.506437768240342,18.2274678111588,0.8888888888888888,233,0.89272030651341
0,Travel_Rarely,Research & Development,1,Life Sciences,1,Sales Executive,41930,4.0,16,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3,7.389827546296297,9.504166666666666,16.916666666666668,0.0306513409961685,240,0.9195402298850576
0,Travel_Frequently,Research & Development,1,Medical,5,Human Resources,29110,5.0,13,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3,6.196189083820663,9.491228070175438,15.701754385964913,0.0,228,0.8735632183908046
0,Travel_Rarely,Research & Development,1,Life Sciences,1,Research Director,26610,7.0,14,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3,7.706279637377963,9.493723849372383,17.200836820083683,0.1724137931034483,239,0.9157088122605364
0,Non-Travel,Research & Development,2,Medical,1,Sales Executive,20280,1.0,16,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3,7.50663439372983,9.473029045643154,17.00414937759336,0.057471264367816,241,0.9233716475095786
0,Travel_Rarely,Sales,1,Medical,1,Laboratory Technician,99800,,11,1,18.0,2,10,6,9,4.0,1.0,3.0,3,3,9.075687613843352,9.479508196721312,18.58606557377049,0.9348659003831418,244,0.9348659003831418
1,Non-Travel,Research & Development,2,Life Sciences,2,Research Director,32980,8.0,22,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4,5.993242277547257,9.49377593360996,15.531120331950207,0.0,241,0.9233716475095786
0,Travel_Frequently,Sales,3,Life Sciences,1,Healthcare Representative,29350,0.0,14,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3,6.030856290174472,9.512396694214877,15.520661157024794,0.0,242,0.9272030651340996
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Research Scientist,154270,3.0,16,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3,6.020102278010228,9.585774058577408,15.581589958158997,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,4,Technical Degree,5,Research Scientist,39440,6.0,11,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3,6.899095171120488,9.464135021097048,16.37552742616034,0.0,237,0.9080459770114944
0,Travel_Rarely,Sales,1,Life Sciences,1,Sales Executive,40110,1.0,18,2,31.0,2,31,0,9,4.0,3.0,3.0,1,3,10.781685108344858,9.46058091286307,20.203319502074688,0.9233716475095786,241,0.9233716475095786
0,Travel_Rarely,Sales,3,Marketing,1,Sales Executive,34070,1.0,15,2,6.0,2,6,1,4,2.0,4.0,3.0,2,3,8.983126503126503,9.506493506493506,18.471861471861477,0.8850574712643678,231,0.8850574712643678
0,Travel_Rarely,Research & Development,4,Technical Degree,4,Sales Executive,119940,1.0,14,1,6.0,6,5,1,4,1.0,2.0,4.0,3,3,7.383425160697888,9.516528925619834,16.855371900826448,0.0268199233716475,242,0.9272030651340996
0,Travel_Rarely,Sales,3,Medical,1,Laboratory Technician,12320,1.0,12,0,1.0,4,1,0,0,4.0,2.0,3.0,1,3,6.823666187739463,9.530172413793103,16.375,0.0,232,0.8888888888888888
0,Travel_Frequently,Sales,2,Marketing,1,Sales Executive,29600,1.0,14,3,32.0,2,32,10,7,1.0,2.0,3.0,3,3,6.789116575591986,9.51639344262295,16.278688524590162,0.0,244,0.9348659003831418
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Research Scientist,190940,1.0,16,0,7.0,3,7,0,6,2.0,3.0,3.0,2,3,7.409312285854136,9.52863436123348,16.933920704845814,0.0268199233716475,227,0.8697318007662835
1,Travel_Frequently,Research & Development,3,Medical,2,Research Scientist,39190,1.0,21,0,6.0,3,6,1,2,1.0,3.0,3.0,3,4,10.82543586269196,9.528455284552846,20.353658536585368,0.942528735632184,246,0.942528735632184
