Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,work_duration_mean,arrival_hour_mean,depart_hour_mean,overtime_rate,n_work_days,attendance_rate
0,Travel_Rarely,Research & Development,29,3,Life Sciences,115,3,Sales Executive,50030,9.0,15,0,10.0,2,1,0,0,3.0,2.0,3.0,3,3,7.71770715630885,9.474576271186441,17.190677966101696,0.1417624521072797,236,0.9042145593869731
0,Travel_Rarely,Sales,2,3,Life Sciences,116,1,Sales Executive,23670,,12,1,5.0,2,5,0,4,4.0,2.0,3.0,3,3,6.189450379867046,9.525641025641026,15.696581196581196,0.0,234,0.896551724137931
0,Travel_Rarely,Research & Development,2,2,Medical,117,3,Manager,28580,1.0,12,0,7.0,2,7,0,7,2.0,4.0,3.0,2,3,7.120614224137931,9.443965517241379,16.586206896551722,0.011494252873563218,232,0.8888888888888888
0,Travel_Rarely,Sales,2,3,Technical Degree,118,2,Manufacturing Director,52040,8.0,14,1,26.0,3,5,0,0,2.0,3.0,3.0,3,3,7.825193287037036,9.5125,17.325,0.2720306513409962,240,0.9195402298850575
0,Travel_Rarely,Research & Development,1,2,Life Sciences,119,1,Sales Executive,41050,4.0,22,1,18.0,2,7,0,7,3.0,4.0,2.0,3,4,7.619401803118908,9.486842105263158,17.100877192982455,0.10344827586206896,228,0.8735632183908046
0,Travel_Rarely,Sales,15,2,Life Sciences,120,1,Sales Executive,96790,4.0,12,0,6.0,1,2,2,2,4.0,3.0,3.0,3,3,6.002463200379866,9.508547008547009,15.525641025641026,0.0,234,0.896551724137931
1,Non-Travel,Research & Development,7,3,Life Sciences,121,1,Sales Representative,56170,8.0,25,1,9.0,3,5,0,4,1.0,4.0,2.0,3,4,9.11312647754137,9.476595744680852,18.608510638297872,0.9003831417624522,235,0.9003831417624522
0,Travel_Rarely,Sales,26,3,Marketing,122,1,Laboratory Technician,104480,2.0,13,0,30.0,3,5,1,2,3.0,4.0,3.0,3,3,8.684139595103577,9.48728813559322,18.14406779661017,0.8850574712643678,236,0.9042145593869731
0,Travel_Rarely,Research & Development,1,3,Life Sciences,123,5,Manager,28970,1.0,18,3,5.0,4,5,0,3,4.0,3.0,4.0,3,3,9.993131642512077,9.508695652173913,19.543478260869566,0.8812260536398467,230,0.8812260536398467
0,Travel_Rarely,Research & Development,3,3,Life Sciences,124,2,Manager,59680,1.0,13,0,1.0,3,1,0,0,3.0,2.0,3.0,3,3,6.900539923039923,9.497835497835498,16.424242424242426,0.0,231,0.8850574712643678
1,Travel_Frequently,Sales,14,3,Life Sciences,125,2,Manager,75100,0.0,18,3,7.0,3,6,0,4,3.0,,3.0,3,3,6.99935763888889,9.466666666666667,16.45,0.0,240,0.9195402298850575
0,Travel_Rarely,Research & Development,16,5,Other,126,1,Research Scientist,29910,1.0,19,2,2.0,3,2,1,2,1.0,2.0,3.0,2,3,6.2862301587301594,9.497835497835498,15.796536796536797,0.0,231,0.8850574712643678
0,Travel_Rarely,Research & Development,1,3,Medical,127,5,Healthcare Representative,196360,1.0,12,1,10.0,3,10,9,0,2.0,3.0,3.0,3,3,6.3661511299435025,9.440677966101696,15.826271186440678,0.0,236,0.9042145593869731
1,Travel_Frequently,Sales,3,2,Marketing,128,3,Research Scientist,11290,9.0,19,0,3.0,2,1,0,0,3.0,4.0,3.0,2,3,8.19166087962963,9.458333333333334,17.7,0.6704980842911877,240,0.9195402298850575
0,Travel_Rarely,Research & Development,10,1,Technical Degree,129,1,Sales Executive,133410,1.0,14,1,18.0,3,18,12,17,4.0,1.0,2.0,3,3,6.4520891203703705,9.4625,15.95,0.0,240,0.9195402298850575
0,Travel_Rarely,Research & Development,6,2,Medical,130,3,Research Scientist,43320,7.0,14,2,8.0,3,5,1,3,4.0,2.0,3.0,2,3,6.682986714975844,9.517391304347827,16.16521739130435,0.0,230,0.8812260536398467
0,Travel_Rarely,Research & Development,2,3,Medical,131,4,Manager,110310,3.0,12,1,8.0,2,5,1,2,2.0,1.0,3.0,2,3,7.4826477541371155,9.476595744680852,16.94468085106383,0.034482758620689655,235,0.9003831417624522
0,Travel_Rarely,Sales,9,1,Marketing,132,3,Sales Executive,44400,2.0,11,1,18.0,3,1,0,1,3.0,2.0,2.0,2,3,9.920131519274378,9.50204081632653,19.420408163265307,0.9386973180076629,245,0.9386973180076629
0,Travel_Rarely,Sales,10,2,Life Sciences,133,1,Sales Executive,46170,1.0,11,0,25.0,2,25,3,9,1.0,2.0,3.0,3,3,7.415638297872341,9.476595744680852,16.940425531914894,0.007662835249042145,235,0.9003831417624522
0,Travel_Rarely,Sales,6,2,Life Sciences,134,1,Laboratory Technician,26470,6.0,13,0,20.0,2,1,0,0,2.0,3.0,3.0,2,3,7.4953384687208215,9.466386554621849,16.970588235294116,0.038314176245210725,238,0.9118773946360154
0,Travel_Rarely,Human Resources,9,3,Life Sciences,135,2,Manufacturing Director,63230,4.0,23,1,24.0,2,4,1,2,1.0,1.0,2.0,2,4,5.998969652471855,9.555066079295154,15.550660792951541,0.0,227,0.8697318007662835
0,Non-Travel,Research & Development,28,3,Medical,136,1,Laboratory Technician,56770,9.0,20,1,6.0,3,3,1,2,3.0,3.0,3.0,3,4,6.85954534662868,9.512820512820513,16.34188034188034,0.0,234,0.896551724137931
0,Travel_Rarely,Research & Development,10,4,Life Sciences,137,3,Sales Executive,21870,1.0,15,1,13.0,2,13,3,12,2.0,1.0,1.0,2,3,6.131909722222222,9.5,15.64655172413793,0.0,232,0.8888888888888888
0,Travel_Frequently,Sales,14,3,Life Sciences,138,1,Manufacturing Director,37480,7.0,14,2,,3,3,1,2,4.0,4.0,3.0,2,3,7.67480543318649,9.51101321585903,17.140969162995596,0.0842911877394636,227,0.8697318007662835
0,Travel_Rarely,Sales,27,4,Life Sciences,139,2,Sales Representative,39770,4.0,18,1,8.0,3,5,0,2,3.0,3.0,3.0,3,3,8.878969421101775,9.495798319327731,18.394957983193276,0.9118773946360154,238,0.9118773946360154
0,Travel_Rarely,Human Resources,7,2,Human Resources,140,1,Manufacturing Director,86330,1.0,19,1,5.0,2,5,1,3,2.0,4.0,3.0,4,3,10.895845306513408,9.512931034482758,20.370689655172413,0.8888888888888888,232,0.8888888888888888
0,Non-Travel,Research & Development,1,3,Medical,141,3,Laboratory Technician,20080,3.0,22,0,15.0,5,13,10,7,2.0,3.0,3.0,2,4,10.692001669051026,9.493562231759658,20.15450643776824,0.89272030651341,233,0.89272030651341
0,Travel_Rarely,Research & Development,24,1,Medical,142,3,Laboratory Technician,44400,1.0,13,1,4.0,2,4,3,2,4.0,1.0,3.0,3,3,7.060316091954023,9.577586206896552,16.59051724137931,0.0,232,0.8888888888888888
0,Travel_Frequently,Research & Development,26,4,Technical Degree,143,1,Sales Executive,30670,1.0,20,1,21.0,5,21,1,6,2.0,3.0,3.0,1,4,9.009179138321995,9.485714285714286,18.506122448979593,0.9386973180076629,245,0.9386973180076629
0,Travel_Frequently,Research & Development,20,4,Life Sciences,144,3,Sales Executive,53210,9.0,14,0,36.0,1,7,7,7,3.0,1.0,2.0,3,3,7.420447466294746,9.569037656903765,16.92468619246862,0.03065134099616858,239,0.9157088122605364
0,Travel_Rarely,Sales,5,4,Medical,145,2,Manufacturing Director,54100,0.0,17,1,6.0,2,5,4,4,2.0,3.0,3.0,3,3,7.585973922902495,9.481632653061224,17.09795918367347,0.06896551724137931,245,0.9386973180076629
0,Travel_Rarely,Research & Development,7,3,Technical Degree,146,3,Research Scientist,27820,1.0,14,0,10.0,2,10,0,7,2.0,1.0,3.0,2,3,6.624136698939603,9.518672199170124,16.095435684647303,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,7,3,Medical,147,3,Healthcare Representative,119570,1.0,13,0,10.0,2,10,1,8,3.0,1.0,3.0,2,3,6.192764830508475,9.51271186440678,15.728813559322035,0.0,236,0.9042145593869731
1,Travel_Rarely,Research & Development,5,2,Life Sciences,148,3,Laboratory Technician,26600,5.0,13,0,6.0,3,2,0,2,1.0,1.0,3.0,3,3,6.472303436911488,9.525423728813559,15.978813559322035,0.0,236,0.9042145593869731
0,Travel_Rarely,Research & Development,26,2,Life Sciences,149,2,Sales Representative,33750,2.0,21,0,28.0,2,5,0,4,4.0,3.0,3.0,2,4,8.195051440329218,9.502057613168724,17.724279835390945,0.6360153256704981,243,0.9310344827586207
0,Travel_Rarely,Research & Development,2,3,Medical,150,1,Sales Executive,50980,3.0,14,1,8.0,4,2,0,2,1.0,4.0,2.0,3,3,6.787695733708392,9.49789029535865,16.253164556962027,0.0,237,0.9080459770114943
0,Travel_Rarely,Research & Development,12,3,Medical,151,2,Research Scientist,48780,2.0,11,1,31.0,3,5,1,4,4.0,4.0,1.0,3,3,7.302139479905438,9.506382978723405,16.863829787234042,0.01532567049808429,235,0.9003831417624522
0,Travel_Frequently,Sales,10,3,Marketing,152,2,Healthcare Representative,28370,2.0,13,1,19.0,0,5,0,2,1.0,3.0,3.0,2,3,6.822407010014305,9.459227467811159,16.300429184549355,0.0,233,0.89272030651341
0,Travel_Rarely,Sales,25,3,Marketing,153,1,Sales Executive,24060,2.0,20,1,11.0,5,5,0,2,3.0,4.0,3.0,3,4,7.322458937198068,9.517391304347827,16.817391304347826,0.011494252873563218,230,0.8812260536398467
0,Travel_Rarely,Research & Development,10,3,Life Sciences,154,1,Manufacturing Director,22690,5.0,18,1,33.0,4,29,11,10,1.0,1.0,1.0,3,3,6.164361829501916,9.491379310344827,15.672413793103448,0.0,232,0.8888888888888888
0,Travel_Rarely,Sales,19,4,Marketing,155,1,Sales Executive,41080,2.0,14,0,19.0,5,10,0,8,3.0,3.0,2.0,2,3,7.610284810126583,9.535864978902953,17.10548523206751,0.0842911877394636,237,0.9080459770114943
0,Travel_Frequently,Research & Development,18,4,Technical Degree,156,4,Sales Executive,132060,0.0,13,2,7.0,2,6,0,4,4.0,4.0,4.0,3,3,6.5951353874883285,9.457983193277311,16.021008403361346,0.0,238,0.9118773946360154
1,Travel_Rarely,Research & Development,27,2,Medical,157,1,Research Scientist,104220,1.0,17,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3,10.648925376647835,9.538135593220339,20.156779661016948,0.9042145593869731,236,0.9042145593869731
1,Travel_Frequently,Research & Development,5,3,Medical,158,2,Research Scientist,137440,0.0,20,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4,6.20442731277533,9.51101321585903,15.678414096916299,0.0,227,0.8697318007662835
0,Travel_Frequently,Sales,3,3,Marketing,159,2,Sales Executive,49070,1.0,11,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3,8.591902250351618,9.552742616033756,18.11392405063291,0.8735632183908046,237,0.9080459770114943
0,Travel_Rarely,Sales,26,4,Marketing,160,1,Sales Executive,34820,0.0,18,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3,6.001353864734299,9.495652173913044,15.5,0.0,230,0.8812260536398467
0,Travel_Rarely,Research & Development,3,2,Medical,161,4,Healthcare Representative,24360,1.0,24,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4,6.281751101321586,9.497797356828194,15.797356828193832,0.0,227,0.8697318007662835
0,Non-Travel,Research & Development,15,3,Medical,162,2,Sales Executive,23800,4.0,18,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3,7.9055698005698,9.521367521367521,17.38888888888889,0.31800766283524906,234,0.896551724137931
0,Travel_Rarely,Research & Development,8,3,Medical,163,3,Manufacturing Director,194310,1.0,11,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3,7.175699035812673,9.545454545454545,16.71900826446281,0.0,242,0.9272030651340997
1,Travel_Rarely,Research & Development,19,4,Life Sciences,164,3,Research Scientist,17900,5.0,16,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3,6.651255274261604,9.51054852320675,16.139240506329113,0.0,237,0.9080459770114943
1,Travel_Rarely,Research & Development,4,3,Medical,165,1,Sales Executive,76440,1.0,15,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3,7.906068376068376,9.585470085470085,17.435897435897434,0.3448275862068966,234,0.896551724137931
0,Non-Travel,Research & Development,2,4,Life Sciences,166,3,Research Scientist,51310,0.0,15,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3,6.718815667131567,9.514644351464435,16.242677824267783,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,2,2,Life Sciences,167,4,Research Scientist,63060,3.0,12,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3,6.290588023088023,9.476190476190476,15.774891774891774,0.0,231,0.8850574712643678
0,Travel_Rarely,Sales,10,4,Life Sciences,168,3,Manager,47870,0.0,12,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3,7.178114997713763,9.432098765432098,16.670781893004115,0.0,243,0.9310344827586207
0,Non-Travel,Sales,10,2,Life Sciences,169,3,Laboratory Technician,188800,0.0,22,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4,6.286431712962963,9.483333333333333,15.8,0.0,240,0.9195402298850575
0,Travel_Frequently,Research & Development,16,3,Life Sciences,170,4,Laboratory Technician,23390,4.0,20,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4,7.217978595478596,9.467532467532468,16.761904761904763,0.0038314176245210726,231,0.8850574712643678
0,Travel_Rarely,Research & Development,1,3,Technical Degree,171,5,Manufacturing Director,135700,5.0,16,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3,7.809089371980676,9.534782608695652,17.33478260869565,0.2260536398467433,230,0.8812260536398467
0,Travel_Rarely,Sales,4,1,Technical Degree,172,1,Laboratory Technician,67120,6.0,21,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4,6.805152662993573,9.446280991735538,16.272727272727273,0.0,242,0.9272030651340997
0,Travel_Rarely,Research & Development,15,2,Medical,173,2,Laboratory Technician,54060,0.0,12,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3,6.484045584045584,9.487179487179487,15.957264957264957,0.0,234,0.896551724137931
0,Travel_Rarely,Research & Development,2,4,Medical,174,2,Human Resources,89380,7.0,11,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3,7.651214845550945,9.473029045643154,17.16597510373444,0.11877394636015326,241,0.9233716475095786
0,Travel_Rarely,Sales,8,2,Life Sciences,175,1,Laboratory Technician,24390,3.0,11,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3,7.585962725546059,9.508547008547009,17.072649572649574,0.0421455938697318,234,0.896551724137931
0,Travel_Rarely,Research & Development,2,3,Life Sciences,176,1,Healthcare Representative,88370,2.0,18,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3,9.179540598290597,9.5,18.700854700854702,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Research & Development,7,3,Life Sciences,177,2,Research Director,53430,1.0,14,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3,6.378153248587569,9.457627118644067,15.864406779661017,0.0,236,0.9042145593869731
1,Travel_Rarely,Research & Development,10,3,Life Sciences,178,4,Research Director,67280,7.0,22,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4,8.47764719848053,9.517094017094017,18.0,0.8697318007662835,234,0.896551724137931
1,Travel_Rarely,Sales,5,4,Marketing,179,2,Research Director,66520,7.0,25,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4,6.9651218123861565,9.487704918032787,16.459016393442624,0.0,244,0.9348659003831418
0,Travel_Rarely,Research & Development,2,3,Life Sciences,180,1,Sales Executive,48500,0.0,12,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3,6.474620792992162,9.468879668049793,15.950207468879668,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,12,2,Medical,181,2,Sales Representative,28090,4.0,23,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4,8.876004361799817,9.561983471074381,18.425619834710744,0.9272030651340997,242,0.9272030651340997
1,Travel_Frequently,Research & Development,22,2,Medical,182,2,Sales Executive,56890,3.0,15,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3,6.58834186159844,9.56140350877193,16.105263157894736,0.0,228,0.8735632183908046
1,Travel_Frequently,Sales,17,1,Marketing,183,1,Research Director,20010,9.0,22,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4,10.995573136427566,9.565400843881857,20.48945147679325,0.9080459770114943,237,0.9080459770114943
0,Travel_Frequently,Research & Development,2,4,Medical,184,1,Research Scientist,29770,4.0,15,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3,7.810652071563088,9.495762711864407,17.266949152542374,0.2260536398467433,236,0.9042145593869731
0,Non-Travel,Research & Development,3,4,Medical,185,1,Research Scientist,40250,1.0,11,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3,7.22925660291439,9.459016393442623,16.733606557377048,0.0,244,0.9348659003831418
1,Travel_Frequently,Research & Development,7,3,Medical,186,2,Laboratory Technician,37850,5.0,13,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3,6.419389838556505,9.512820512820513,15.871794871794872,0.0,234,0.896551724137931
0,Travel_Rarely,Research & Development,6,3,Medical,187,1,Laboratory Technician,108540,2.0,14,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3,6.779623617123617,9.528138528138529,16.28138528138528,0.0,231,0.8850574712643678
0,Travel_Rarely,Research & Development,1,3,Medical,188,1,Sales Executive,120310,3.0,11,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3,7.390809591642925,9.495726495726496,16.88888888888889,0.022988505747126436,234,0.896551724137931
0,Non-Travel,Research & Development,3,2,Life Sciences,189,2,Research Scientist,99360,7.0,17,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3,6.192049516908213,9.556521739130435,15.743478260869566,0.0,230,0.8812260536398467
0,Travel_Rarely,Research & Development,22,3,Medical,190,1,Sales Representative,29660,9.0,18,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3,6.0146602288984266,9.55793991416309,15.527896995708154,0.0,233,0.89272030651341
0,Travel_Rarely,Research & Development,15,3,Life Sciences,191,2,Laboratory Technician,25710,7.0,14,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3,7.3010291438979955,9.487704918032787,16.831967213114755,0.011494252873563218,244,0.9348659003831418
0,Travel_Frequently,Research & Development,12,1,Medical,192,1,Research Scientist,99910,1.0,16,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3,7.061997245179064,9.442148760330578,16.56198347107438,0.0,242,0.9272030651340997
0,Travel_Rarely,Research & Development,1,4,Life Sciences,193,3,Research Director,61420,4.0,13,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3,8.724735996326904,9.561983471074381,18.260330578512395,0.9195402298850575,242,0.9272030651340997
0,Travel_Rarely,Research & Development,5,3,Medical,194,3,Sales Executive,53900,1.0,14,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3,10.807604755178907,9.453389830508474,20.283898305084747,0.9042145593869731,236,0.9042145593869731
0,Travel_Rarely,Research & Development,2,1,Medical,195,4,Sales Executive,44040,0.0,23,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4,7.41028883972468,9.513274336283185,16.93362831858407,0.022988505747126436,226,0.8659003831417624
1,Travel_Frequently,Research & Development,2,1,Life Sciences,196,2,Laboratory Technician,59930,0.0,12,0,8.0,3,7,1,0,,3.0,2.0,3,3,9.190491803278686,9.520491803278688,18.71311475409836,0.9348659003831418,244,0.9348659003831418
0,Travel_Rarely,Research & Development,5,3,Medical,197,1,Research Scientist,51300,4.0,11,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3,7.393010477582846,9.513157894736842,16.88157894736842,0.007662835249042145,228,0.8735632183908046
0,Travel_Rarely,Research & Development,16,3,Medical,198,1,Laboratory Technician,20900,4.0,16,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3,7.402587597971415,9.489626556016598,16.900414937759336,0.011494252873563218,241,0.9233716475095786
0,Travel_Rarely,Research & Development,2,4,Life Sciences,199,1,Sales Executive,29090,9.0,14,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3,6.711708214624881,9.457264957264957,16.17094017094017,0.0,234,0.896551724137931
1,Travel_Frequently,Research & Development,2,3,Technical Degree,200,1,Sales Executive,34680,1.0,18,2,0.0,4,0,0,0,2.0,2.0,3.0,4,3,9.230231673582296,9.510373443983402,18.738589211618258,0.9233716475095786,241,0.9233716475095786
0,Non-Travel,Research & Development,1,4,Technical Degree,201,2,Laboratory Technician,30680,3.0,19,0,20.0,3,1,0,1,3.0,1.0,3.0,2,3,6.880860065086006,9.460251046025105,16.355648535564853,0.0,239,0.9157088122605364
0,Non-Travel,Research & Development,23,3,Life Sciences,202,2,Manufacturing Director,26700,2.0,15,2,10.0,2,8,0,7,1.0,3.0,3.0,2,3,9.292572463768117,9.552173913043479,18.81304347826087,0.8812260536398467,230,0.8812260536398467
0,Travel_Rarely,Research & Development,9,4,Medical,203,3,Healthcare Representative,26930,5.0,17,3,8.0,3,0,0,0,1.0,3.0,3.0,2,3,6.0161487142164,9.497816593886462,15.528384279475983,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,16,4,Medical,204,2,Human Resources,95260,1.0,15,0,5.0,2,5,0,3,1.0,3.0,3.0,2,3,6.326000243664718,9.56578947368421,15.842105263157896,0.0,228,0.8735632183908046
0,Travel_Rarely,Research & Development,26,3,Medical,205,1,Laboratory Technician,52370,1.0,19,1,10.0,3,10,5,7,4.0,4.0,3.0,2,3,6.406121659634318,9.540084388185655,15.91139240506329,0.0,237,0.9080459770114943
1,Travel_Rarely,Sales,1,3,Marketing,206,2,Manufacturing Director,24260,1.0,22,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4,8.751425846447306,9.506437768240342,18.2274678111588,0.8888888888888888,233,0.89272030651341
0,Travel_Rarely,Research & Development,8,1,Life Sciences,207,1,Sales Executive,41930,4.0,16,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3,7.389827546296297,9.504166666666666,16.916666666666668,0.03065134099616858,240,0.9195402298850575
0,Travel_Frequently,Research & Development,4,1,Medical,208,5,Human Resources,29110,5.0,13,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3,6.196189083820663,9.491228070175438,15.701754385964913,0.0,228,0.8735632183908046
0,Travel_Rarely,Research & Development,24,1,Life Sciences,209,1,Research Director,26610,7.0,14,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3,7.706279637377963,9.493723849372385,17.200836820083683,0.1724137931034483,239,0.9157088122605364
0,Non-Travel,Research & Development,7,2,Medical,210,1,Sales Executive,20280,1.0,16,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3,7.50663439372983,9.473029045643154,17.00414937759336,0.05747126436781609,241,0.9233716475095786
0,Travel_Rarely,Sales,2,1,Medical,211,1,Laboratory Technician,99800,,11,1,18.0,2,10,6,9,4.0,1.0,3.0,3,3,9.075687613843352,9.479508196721312,18.58606557377049,0.9348659003831418,244,0.9348659003831418
1,Non-Travel,Research & Development,7,2,Life Sciences,212,2,Research Director,32980,8.0,22,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4,5.993242277547257,9.493775933609959,15.531120331950207,0.0,241,0.9233716475095786
0,Travel_Frequently,Sales,22,3,Life Sciences,213,1,Healthcare Representative,29350,0.0,14,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3,6.030856290174472,9.512396694214877,15.520661157024794,0.0,242,0.9272030651340997
0,Travel_Rarely,Research & Development,5,3,Life Sciences,214,1,Research Scientist,154270,3.0,16,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3,6.020102278010228,9.585774058577407,15.581589958158995,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,1,4,Technical Degree,215,5,Research Scientist,39440,6.0,11,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3,6.8990951711204875,9.464135021097047,16.37552742616034,0.0,237,0.9080459770114943
